"","exposure","outcome","term","estimate","std.error","statistic","p.value","ci_lower","ci_upper"
"200","isolation_item_visit_d","IL_6","isolation_item_visit_dHigh",-0.296924954904401,0.215820366694465,-1.37579673064292,0.171812211007187,-0.719932873625553,0.12608296381675
"201","isolation_cat_nominal","IL_1beta","isolation_cat_nominalSomewhat Isolated",-0.357582447333334,0.261121475583198,-1.36941033492054,0.173849484343588,-0.869380539476401,0.154215644809734
"202","race_f","IL_6","race_fBlack",-0.360084569291422,0.263000845632285,-1.36913844678231,0.173963311161088,-0.8755662267307,0.155397088147857
"203","isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.L",-0.346128595100283,0.253048163821643,-1.3678368175959,0.174340113274583,-0.842102996190702,0.149845805990137
"204","social_relationships_ordinal","IL_6","social_relationships_ordinal.C",0.265752815033844,0.194569559790206,1.36584990643136,0.17496113781816,-0.11560352215496,0.647109152222647
"205","isolation_item_communicate","IL_1beta","isolation_item_communicate1",0.612203056145834,0.449443687724241,1.36213517481072,0.176246449786875,-0.268706571793679,1.49311268408535
"206","race_dichotomized","IL_8","race_dichotomized",-0.341626831201884,0.250922709894589,-1.36148231200516,0.176275698882038,-0.833435342595277,0.15018168019151
"207","social_activities_d","IFN_lambda2_3","social_activities_dHigh",0.581060721158417,0.428069207533334,1.35739901617,0.177564880002994,-0.257954925606918,1.42007636792375
"208","isolation_cat_nominal","VEGF","isolation_cat_nominalMost Isolated",-0.507332733250001,0.373978149891572,-1.35658388971947,0.177879440854152,-1.24032990703748,0.225664440537481
"209","social_relationships_nominal","IP_10","social_relationships_nominalFair",-0.490526242172727,0.361730214186784,-1.35605548813635,0.178046960837711,-1.19951746197882,0.218464977633371
"210","isolation_cat_ordinal","IL_6","isolation_cat_ordinal.C",-0.283843434312693,0.210395153033777,-1.34909683146135,0.180264203263269,-0.696217934258896,0.128531065633509
"211","race_f","CX3CL1","race_fBlack",0.37035884477967,0.274514318805984,1.34914217367811,0.180278619758891,-0.167689220080058,0.908406909639398
"212","social_relationships_ordinal","sTREM_1","social_relationships_ordinal.C",0.276181250519338,0.20483236802578,1.34832816307908,0.180510395624867,-0.125290190811192,0.677652691849867
"213","isolation_item_communicate","MCP_1","isolation_item_communicate4",0.419228049815477,0.313678120552224,1.33649120658283,0.184452316609956,-0.195581066466883,1.03403716609784
"214","isolation_cat_nominal","TGF_beta1","isolation_cat_nominalVery Isolated",-0.507000025302857,0.380487510813544,-1.33250109634035,0.185636031341556,-1.2527555464974,0.238755495891689
"215","race_f","IFN_beta","race_fBlack",-0.282515348206228,0.212528493830421,-1.32930574679389,0.186712694597292,-0.699071196113852,0.134040499701397
"216","social_relationships_nominal","IFN_lambda2_3","social_relationships_nominalFair",-0.514034348836363,0.388405985783636,-1.32344600148029,0.188617243542161,-1.27531008097229,0.247241383299565
"217","isolation_cat_d","VEGF","isolation_cat_dHigh",-0.35041112445122,0.264869097692,-1.32295963366286,0.188722715830899,-0.86955455592754,0.1687323070251
"218","isolation_cat_ordinal","IFN_lambda2_3","isolation_cat_ordinal.Q",0.276451560782421,0.20915360993561,1.32176327660579,0.189175173565277,-0.133489514691374,0.686392636256216
"219","isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate5",0.389888520606617,0.29503645351001,1.32149270359023,0.189382986392549,-0.188382928273004,0.968159969486237
"220","isolation_cat_d","IL_12p70","isolation_cat_dHigh",-0.301015064041464,0.229201243204716,-1.31332212614835,0.191937142160939,-0.750249500722707,0.14821937263978
"221","social_activities_nominal","BDNF","social_activities_nominalVery good",0.315105050189405,0.240908816327027,1.30798471800907,0.193790146771737,-0.157076229811568,0.787286330190378
"222","isolation_item_visit","IL_6","isolation_item_visit5",0.847041608171426,0.64832236613723,1.30651301329952,0.194375058370234,-0.423670229457545,2.1177534458004
"223","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.L",-0.292637089144435,0.225304914593959,-1.29884911597166,0.196895926549616,-0.734234721748595,0.148960543459725
"224","social_relationships_nominal","IFN_lambda2_3","social_relationships_nominalGood",-0.352420805852579,0.274180187376856,-1.2853620432033,0.201548421235794,-0.889813973111218,0.184972361406059
"225","isolation_item_visit_d","IL_8","isolation_item_visit_dHigh",-0.30231176978824,0.235744548116175,-1.28237014261411,0.202536750654203,-0.764371084095943,0.159747544519464
"226","isolation_item_visit","IFN_beta","isolation_item_visit5",-0.649476278485712,0.506590220773131,-1.28205451241146,0.20278782340461,-1.64239311120105,0.343440554229625
"227","isolation_item_communicate_d","sTREM_1","isolation_item_communicate_dHigh",0.290621160856322,0.226872159781231,1.28099085025048,0.203046035473847,-0.154048272314891,0.735290594027534
"228","isolation_item_communicate","sTREM_2","isolation_item_communicate0",1.1517675040625,0.899024449291951,1.28113034630994,0.203140747964514,-0.610320416549724,2.91385542467472
"229","isolation_item_communicate","IL_10","isolation_item_communicate3",-0.407305458320513,0.320223671807093,-1.27194050340501,0.206373982666683,-1.03494385506241,0.220332938421389
"230","social_relationships_ordinal","GM_CSF","social_relationships_ordinal.Q",-0.249881769690321,0.196583047416929,-1.27112573018746,0.20654709146199,-0.635184542627502,0.13542100324686
"231","race_f","IL_6","race_fUnknown",-0.713347785628378,0.56552590244194,-1.26138835117568,0.210046168876386,-1.82177855441458,0.395082983157824
"232","social_activities_ordinal","IL_6","social_activities_ordinal.Q",-0.361344586232716,0.288172158795327,-1.25391914244345,0.212709855546448,-0.926162017471558,0.203472845006126
"233","social_relationships_nominal","sTREM_1","social_relationships_nominalVery good",0.387902635456939,0.310283415983976,1.25015587515954,0.214075494873917,-0.220252859871654,0.996058130785532
"234","race_f","IFN_lambda1","race_fAsian",-1.29486349204054,1.03614048459887,-1.24969877278932,0.214269500703046,-3.32569884185432,0.73597185777324
"235","isolation_item_visit","sRAGE","isolation_item_visit1",-0.717695222872225,0.57654063551332,-1.24483024901311,0.216103560518558,-1.84771486847833,0.412324422733883
"236","isolation_item_visit","IL_18","isolation_item_visit3",-0.695547340815384,0.560925827219466,-1.23999877891743,0.217877672867111,-1.79496196216554,0.403867280534768
"237","race_f","TNF","race_fUnknown",-0.674346993885135,0.545150822066842,-1.23699161147454,0.218930600230993,-1.74284260513615,0.394148617365876
"238","isolation_cat_ordinal","VEGF","isolation_cat_ordinal.L",-0.32169343058163,0.260195526129363,-1.23635265896805,0.219139415158502,-0.831676661795182,0.188289800631922
"239","isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.Q",0.291031627577957,0.235804620192136,1.23420663827885,0.219934491023363,-0.171145427998629,0.753208683154542
"240","social_activities_ordinal","beta_NGF","social_activities_ordinal.L",0.33509573477299,0.271539406020788,1.23405932009491,0.219989147642683,-0.197121501027754,0.867312970573735
"241","race_f","IFN_lambda1","race_fBlack",-0.302763341736193,0.245702717828695,-1.23223440266249,0.220694463705077,-0.784340668680436,0.17881398520805
"242","social_activities_ordinal","BDNF","social_activities_ordinal.Q",-0.321144812655308,0.261139999706159,-1.22978024437722,0.221581047768904,-0.832979212079381,0.190689586768764
"243","isolation_cat_nominal","IFN_alpha2","isolation_cat_nominalVery Isolated",-0.330081857582857,0.269223381809748,-1.22605196979554,0.222974851905051,-0.857759685929962,0.197595970764248
"244","isolation_cat_ordinal","IL_8","isolation_cat_ordinal.Q",-0.308008995351965,0.251559942061177,-1.22439603391648,0.223595956025304,-0.801066481791872,0.185048491087943
"245","race_dichotomized","IFN_alpha2","race_dichotomized",-0.232014627076167,0.189834794420862,-1.22219231613459,0.224371468838646,-0.604090824141057,0.140061569988723
"246","isolation_item_communicate","TNF","isolation_item_communicate3",-0.406164729461538,0.332560949677927,-1.22132418089043,0.224863807147635,-1.05798419083027,0.245654731907198
"247","isolation_item_visit","TNF","isolation_item_visit0",-0.711998060425001,0.583861044342579,-1.2194649177643,0.225536268984862,-1.85636570733646,0.432369586486453
"248","isolation_item_visit","beta_NGF","isolation_item_visit0",0.617275846224996,0.506539645500761,1.2186130971343,0.225858139015025,-0.375541858956496,1.61009355140649
"249","isolation_cat_nominal","IFN_gamma","isolation_cat_nominalVery Isolated",-0.379805820672381,0.311917411123912,-1.21764866957523,0.226139719656224,-0.991163946475249,0.231552305130486
"250","isolation_cat_nominal","BDNF","isolation_cat_nominalVery Isolated",0.363072804380952,0.298742242718454,1.21533801539786,0.227015637230172,-0.222461991347217,0.948607600109122
"251","social_relationships_nominal","IL_1beta","social_relationships_nominalVery good",0.335701179394737,0.276519070883658,1.21402541358885,0.227514307275293,-0.206276199537231,0.877678558326706
"252","social_relationships_ordinal","IL_18","social_relationships_ordinal.L",0.333285838613731,0.275659503185786,1.20904897078446,0.229412099682611,-0.207006787630409,0.87357846485787
"253","social_relationships_ordinal","CX3CL1","social_relationships_ordinal.C",0.244066890981538,0.202728758925348,1.20390857358039,0.231384389070537,-0.153281476512144,0.64141525847522
"254","isolation_item_communicate","IL_6","isolation_item_communicate5",0.37868591762745,0.315545229129804,1.20010027935384,0.232964361454052,-0.239782731466965,0.997154566721865
"255","isolation_cat_ordinal","IP_10","isolation_cat_ordinal.C",-0.217664648985433,0.181805648815302,-1.19723809685672,0.233961923080045,-0.574003720663425,0.138674422692558
"256","isolation_item_visit_d","sRAGE","isolation_item_visit_dHigh",-0.278644777137446,0.233468950247996,-1.19349822253222,0.235363956783348,-0.736243919623518,0.178954365348625
"257","isolation_item_communicate","IP_10","isolation_item_communicate1",-0.486124163083333,0.408660761381793,-1.18955429300238,0.237066727033622,-1.28709925539165,0.314850929224981
"258","isolation_cat_nominal","IL_6","isolation_cat_nominalMost Isolated",-0.4169807254375,0.352316315449075,-1.18354077615169,0.239319271900276,-1.10752070371769,0.273559252842687
"259","isolation_item_visit_d","IFN_lambda2_3","isolation_item_visit_dHigh",-0.237281726402237,0.200565249821378,-1.18306499562391,0.239455182477617,-0.630389616052137,0.155826163247664
"260","isolation_item_communicate_d","IL_8","isolation_item_communicate_dHigh",-0.277535419779454,0.235214035005557,-1.17992712370627,0.240721113799561,-0.738554928390347,0.183484088831438
"261","isolation_item_communicate_d","CX3CL1","isolation_item_communicate_dHigh",0.262009198296696,0.223732732892366,1.17108120438838,0.244242333591844,-0.176506958172341,0.700525354765733
"262","isolation_cat_nominal","VEGF","isolation_cat_nominalSomewhat Isolated",-0.338887253977778,0.29137819917211,-1.16304944893151,0.247496884461219,-0.909988524355113,0.232214016399557
"263","social_activities_ordinal","IFN_lambda1","social_activities_ordinal.C",-0.236283754006819,0.203934510540111,-1.15862564595385,0.249288074031204,-0.635995394665438,0.163427886651799
"264","social_activities_nominal","beta_NGF","social_activities_nominalGood",0.294649273888112,0.254506944305739,1.15772587145658,0.249653513368638,-0.204184336951137,0.793482884727361
"265","race_f","BDNF","race_fBlack",0.277655140846063,0.239923733235627,1.15726417350042,0.249867350481999,-0.192595376295766,0.747905657987892
"266","isolation_cat_nominal","sRAGE","isolation_cat_nominalVery Isolated",-0.405681801649524,0.352065199301933,-1.15229168476152,0.251868657475927,-1.09572959228131,0.284365988982265
"267","isolation_item_visit_d","sTREM_1","isolation_item_visit_dHigh",-0.262531689406927,0.22791848753999,-1.151866582832,0.251991864176444,-0.709251924985307,0.184188546171454
"268","isolation_item_visit","MCP_1","isolation_item_visit0",-0.661562084800003,0.574402567347733,-1.15173942876809,0.252174326761677,-1.78739111680156,0.464266947201554
"269","isolation_cat_nominal","IFN_alpha2","isolation_cat_nominalSomewhat Isolated",-0.260170986728889,0.226874805428616,-1.1467601536335,0.254137727622977,-0.704845605368976,0.184503631911197
"270","race_f","sTREM_2","race_fOther",-0.472356282343243,0.413029582020961,-1.14363789642378,0.255450774270906,-1.28189426310433,0.33718169841784
"271","isolation_cat_nominal","TNF","isolation_cat_nominalMost Isolated",-0.386255127807501,0.33914744335397,-1.13890030833688,0.257386652596951,-1.05098411678128,0.27847386116628
"272","social_relationships_ordinal","IL_8","social_relationships_ordinal.Q",0.306261716765887,0.269194906031527,1.13769506741713,0.257887422099631,-0.221360299055905,0.833883732587679
"273","isolation_item_communicate","IP_10","isolation_item_communicate4",-0.325691191654762,0.286664234615584,-1.13614170282356,0.258640085520449,-0.887553091501308,0.236170708191783
"274","isolation_item_visit_d","VILIP_1","isolation_item_visit_dHigh",-0.231404705044012,0.204365232479644,-1.13230955303056,0.260083490681872,-0.631960560704114,0.169151150616091
"275","isolation_cat_ordinal","sTREM_2","isolation_cat_ordinal.Q",-0.205333534396111,0.181811231859378,-1.12937760938184,0.261361962279003,-0.561683548840492,0.15101648004827
"276","race_dichotomized","IFN_lambda2_3","race_dichotomized",-0.239890461830876,0.213829437200302,-1.12187762813107,0.264473487566397,-0.658996158743469,0.179215235081716
"277","social_relationships_d","IFN_lambda2_3","social_relationships_dHigh",0.376711937292785,0.339318644585117,1.11020111421637,0.269448387793971,-0.288352606094043,1.04177648067961
"278","isolation_item_visit","BDNF","isolation_item_visit3",-0.589474330892309,0.531297737964345,-1.10949904125484,0.269875969832153,-1.63081789730243,0.451869235517808
"279","social_activities_nominal","BDNF","social_activities_nominalGood",0.322401862493007,0.291464966700966,1.1061427592558,0.271241610090564,-0.248869472240886,0.8936731972269
"280","social_relationships_nominal","MCP_1","social_relationships_nominalFair",0.434916301281818,0.393647021113529,1.10483828901219,0.271803877871152,-0.336631860100698,1.20646446266433
"281","isolation_item_communicate","CX3CL1","isolation_item_communicate0",1.27421324102084,1.15653746781711,1.10174834493329,0.273242445039179,-0.992600195900701,3.54102667794237
"282","isolation_item_visit","IFN_beta","isolation_item_visit0",-0.543008864575,0.493221365871966,-1.1009435157275,0.273564246411222,-1.50972274168405,0.423705012534053
"283","isolation_cat_ordinal","IFN_lambda1","isolation_cat_ordinal.Q",0.232825868989286,0.212449537895137,1.09591139287018,0.275673380439941,-0.183575225285182,0.649226963263754
"284","isolation_item_visit","IFN_lambda1","isolation_item_visit4",0.62996716482222,0.575492446359404,1.09465757336595,0.276296301632573,-0.49799803004221,1.75793235968665
"285","social_relationships_ordinal","IL_12p70","social_relationships_ordinal.Q",-0.2417497535751,0.220986044309372,-1.09395936893037,0.276524572182503,-0.67488240042147,0.19138289327127
"286","social_relationships_nominal","IL_6","social_relationships_nominalGood",-0.323887186490171,0.296193955448415,-1.0934969486458,0.276726479372157,-0.904427339169064,0.256652966188721
"287","social_activities_ordinal","MCP_1","social_activities_ordinal.L",0.347893363998701,0.318945354052091,1.0907616605128,0.277922876882955,-0.277239529943398,0.9730262579408
"288","social_relationships_nominal","IL_12p70","social_relationships_nominalGood",-0.291051342428747,0.266872201690542,-1.09060194574421,0.277992845342386,-0.81412085774221,0.232018172884716
"289","isolation_item_communicate","GM_CSF","isolation_item_communicate1",0.425893344208334,0.391727554832208,1.08721824378875,0.279580309939335,-0.341892663262793,1.19367935167946
"290","social_relationships_ordinal","TGF_beta1","social_relationships_ordinal.Q",-0.309619658506402,0.285668502091365,-1.08384248259676,0.2809652149902,-0.869529922605476,0.250290605592673
"291","isolation_cat_d","TNF","isolation_cat_dHigh",-0.262110580705366,0.241914565157757,-1.08348408263239,0.28107535857847,-0.736263128414569,0.212041967003838
"292","isolation_item_communicate_d","VILIP_1","isolation_item_communicate_dHigh",0.220348802092673,0.203537516286864,1.08259551414647,0.281491687614964,-0.17858472982958,0.619282334014925
"293","race_f","IL_6","race_fAsian",-1.19896927537838,1.10908754307447,-1.08104115213011,0.282228137992001,-3.37278085980433,0.974842309047582
"294","isolation_item_visit","IFN_lambda2_3","isolation_item_visit4",0.618030269511112,0.572113594266751,1.08025796922936,0.282625791556135,-0.503312375251721,1.73937291427394
"295","social_activities_ordinal","TGF_beta1","social_activities_ordinal.L",-0.432439430992548,0.401963497352659,-1.07581766464021,0.284522335314758,-1.22028788580376,0.355409023818665
"296","isolation_cat_ordinal","IL_10","isolation_cat_ordinal.C",-0.207088728351808,0.193383779623876,-1.07086917400512,0.286731175118461,-0.586120936414604,0.171943479710988
"297","isolation_item_visit","IL_18","isolation_item_visit1",-0.544762691061112,0.508723193974995,-1.07084303902976,0.286817761356079,-1.5418601512521,0.452334769129878
"298","social_activities_nominal","TGF_beta1","social_activities_nominalFair",-0.629219370487177,0.589038219811976,-1.06821484468024,0.287920806964668,-1.78373428131865,0.525295540344296
"299","isolation_cat_nominal","IL_1beta","isolation_cat_nominalMost Isolated",-0.357612813175,0.335144244191996,-1.06704148847066,0.288447763266918,-1.01449553179131,0.299269905441312
"300","isolation_item_visit","IL_12p70","isolation_item_visit4",0.600229769066666,0.562446728166338,1.06717621244506,0.288461878080062,-0.502165818139355,1.70262535627269
"301","isolation_item_visit","sRAGE","isolation_item_visit3",-0.676178859707694,0.635702355880478,-1.06367209976932,0.290039053014505,-1.92215547723343,0.569797757818043
"302","social_relationships_ordinal","sRAGE","social_relationships_ordinal.Q",-0.277628426968764,0.261510266870719,-1.06163490363464,0.290884389557426,-0.790188550035374,0.234931696097846
"303","social_relationships_d","IP_10","social_relationships_dHigh",0.332448081168043,0.313423046040606,1.0607008175301,0.291259642188794,-0.281861089071544,0.94675725140763
"304","isolation_cat_nominal","IL_12p70","isolation_cat_nominalMost Isolated",-0.3430540342,0.323493422366396,-1.06046679926447,0.291412667860424,-0.977101142038135,0.290993073638135
"305","isolation_item_communicate","IL_18","isolation_item_communicate2",-0.453188616264882,0.427357983856918,-1.06044261107477,0.291523565693945,-1.29081026462444,0.384433032094678
"306","social_relationships_nominal","VEGF","social_relationships_nominalVery good",0.331638150693781,0.314357027534027,1.05497291819851,0.293906063475269,-0.284501623272913,0.947777924660475
"307","isolation_item_visit","BDNF","isolation_item_visit5",-0.621470202914286,0.591173548183803,-1.0512483260179,0.295678315355707,-1.78017035735454,0.537229951525967
"308","social_relationships_nominal","CX3CL1","social_relationships_nominalVery good",0.321855550736844,0.307096834566849,1.04805883522314,0.297064593503447,-0.280054245014179,0.923765346487867
"309","social_relationships_d","MCP_1","social_relationships_dHigh",-0.357584621667011,0.341439273091326,-1.04728614968486,0.297372423399703,-1.02680559692601,0.311636353591987
"310","isolation_cat_nominal","IL_18","isolation_cat_nominalVery Isolated",-0.326778759773333,0.313203605689796,-1.04334290486101,0.299232114893699,-0.940657826925334,0.287100307378667
"311","social_activities_nominal","beta_NGF","social_activities_nominalFair",0.413525779615385,0.397914460852046,1.03923285102509,0.301129876666566,-0.366386563654626,1.1934381228854
"312","isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.C",-0.200364733619423,0.193182788079071,-1.03717694320372,0.30208220970797,-0.579002998254403,0.178273531015557
"313","isolation_item_visit_d","IP_10","isolation_item_visit_dHigh",-0.192078388786797,0.185450186829668,-1.03574114467308,0.30270241333498,-0.555560754972946,0.171403977399353
"314","isolation_item_visit","BDNF","isolation_item_visit2",-0.506036153510346,0.488893034892745,-1.03506517253076,0.303135069301686,-1.46426650190013,0.452194194879434
"315","isolation_item_communicate","IL_8","isolation_item_communicate3",-0.393098198213141,0.382502381118393,-1.02770131015594,0.306594771833219,-1.14280286520519,0.35660646877891
"316","isolation_item_visit","IFN_lambda1","isolation_item_visit3",-0.552305712476924,0.542952004649908,-1.01722750399098,0.311500009401064,-1.61649164159074,0.511880216636896
"317","social_activities_d","IL_6","social_activities_dHigh",0.470777896138615,0.463456340674857,1.01579772423244,0.312060676661635,-0.437596531584104,1.37915232386134
"318","social_activities_nominal","IL_8","social_activities_nominalVery good",-0.29417668396952,0.290489847177674,-1.01269179225252,0.313580422713218,-0.863536784437761,0.275183416498721
"319","social_activities_ordinal","VEGF","social_activities_ordinal.C",-0.234113340992221,0.23219096034996,-1.00827930871798,0.315683202971134,-0.689207623278143,0.220980941293701
"320","isolation_item_communicate_d","sRAGE","isolation_item_communicate_dHigh",0.23476827565158,0.233247021549409,1.00652207300254,0.31650060309192,-0.222395886585262,0.691932437888422
"321","isolation_item_communicate","IL_1beta","isolation_item_communicate2",-0.422055731997024,0.419939140789719,-1.00504023321885,0.317327679625407,-1.24513644794487,0.401024983950825
"322","social_activities_nominal","TGF_beta1","social_activities_nominalVery good",-0.312756091959507,0.311400798474943,-1.00435224794285,0.31756253811791,-0.923101656970394,0.297589473051381
"323","social_activities_nominal","sTREM_1","social_activities_nominalVery good",-0.280600304492743,0.280586034869895,-1.00005085649703,0.319629535026994,-0.830548932837737,0.269348323852251
"324","social_activities_nominal","VEGF","social_activities_nominalFair",-0.529520768602562,0.531136973714882,-0.996957084156623,0.321121730102108,-1.57054923708373,0.511507699878607
"325","race_f","IL_1beta","race_fUnknown",-0.534035716567567,0.536592480275537,-0.995235185355827,0.321977046878147,-1.58575697790762,0.517685544772485
"326","social_activities_ordinal","VILIP_1","social_activities_ordinal.C",-0.206039192851302,0.207878056907383,-0.991154121394829,0.323933060490122,-0.613480184389773,0.20140179868717
"327","social_relationships_ordinal","IL_18","social_relationships_ordinal.Q",0.22989687860732,0.23545373659123,0.976399363780081,0.331154264828184,-0.231592445111491,0.69138620232613
"328","social_relationships_nominal","IP_10","social_relationships_nominalGood",-0.247861870488943,0.255349457875892,-0.970677096990009,0.333983044258333,-0.748346807925692,0.252623066947805
"329","social_relationships_nominal","TNF","social_relationships_nominalFair",-0.382047800536363,0.393852616504666,-0.970027326279898,0.334305252541565,-1.15399892888551,0.389903327812782
"330","race_f","VEGF","race_fBlack",0.27165230573678,0.280060051540902,0.969978775059624,0.334351559593977,-0.277265395283389,0.820570006756948
"331","isolation_cat_ordinal","IL_1beta","isolation_cat_ordinal.L",-0.225953845665838,0.23317681252781,-0.969023648691009,0.334803355640486,-0.682980398220345,0.23107270688867
"332","isolation_item_visit","sTREM_2","isolation_item_visit0",0.487540234575001,0.505462954199333,0.964541971918154,0.337101038774399,-0.503167155655693,1.47824762480569
"333","social_activities_ordinal","IL_1beta","social_activities_ordinal.C",0.200099899688577,0.208101010194626,0.961551794013077,0.338526714832842,-0.207778080292891,0.607977879670044
"334","social_activities_nominal","IFN_alpha2","social_activities_nominalVery good",-0.206756400279391,0.215190324220366,-0.960807141438486,0.338899260957558,-0.628529435751308,0.215016635192526
"335","isolation_item_visit","IFN_gamma","isolation_item_visit2",0.490447413468963,0.510508383498352,0.96070393615886,0.339018245915117,-0.510149018187806,1.49104384512573
"336","isolation_item_visit","IL_8","isolation_item_visit1",-0.554066508494442,0.578471465568886,-0.957811303535184,0.340467881464508,-1.68787058100946,0.579737564020573
"337","social_relationships_nominal","IFN_alpha2","social_relationships_nominalVery good",-0.226315023842105,0.236620862748987,-0.956445772417732,0.341086590776615,-0.69009191483012,0.237461867145909
"338","social_activities_nominal","TGF_beta1","social_activities_nominalGood",-0.359025908199302,0.376750111274242,-0.952955015686677,0.342843881174561,-1.09745612629682,0.379404309898211
"339","isolation_cat_nominal","IL_1beta","isolation_cat_nominalVery Isolated",-0.295240325180953,0.309862554314253,-0.952810596408913,0.342916709895595,-0.902570931636888,0.312090281274983
"340","isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.C",-0.191291934456355,0.201467622451936,-0.949492191987283,0.3445929001838,-0.586168474462151,0.20358460554944
"341","isolation_item_communicate","IL_6","isolation_item_communicate4",-0.322174380809524,0.339594953259877,-0.948701910075143,0.345082370063928,-0.987780489198882,0.343431727579834
"342","social_activities_d","VEGF","social_activities_dHigh",0.461116155090759,0.48913809239053,0.942711602846505,0.34799244666032,-0.497594505994681,1.4198268161762
"343","isolation_item_visit","BDNF","isolation_item_visit1",-0.45250151147778,0.481852446603714,-0.939087296675961,0.349948686457579,-1.39693230682106,0.4919292838655
"344","isolation_item_communicate","VILIP_1","isolation_item_communicate0",0.9796401039375,1.0495999839097,0.933346149919321,0.352912084467138,-1.07757586452551,3.03685607240051
"345","isolation_item_communicate","IL_10","isolation_item_communicate1",0.413348330333334,0.443487564250164,0.932040408015073,0.353583089923694,-0.455887295596988,1.28258395626366
"346","race_f","TGF_beta1","race_fUnknown",-0.625866220362162,0.67205946367987,-0.931266136682644,0.353914890638262,-1.94310276917471,0.691370328450382
"347","race_f","BDNF","race_fOther",-0.430327391875676,0.464386733934991,-0.926657375048782,0.356291879328093,-1.34052539038826,0.479870606636906
"348","social_activities_ordinal","TNF","social_activities_ordinal.L",-0.304241794917861,0.33057197963927,-0.920349617199433,0.359540609425002,-0.95216287501083,0.343679285175108
"349","social_activities_d","MCP_1","social_activities_dHigh",-0.396848096856437,0.432499196081268,-0.917569559555592,0.360947097323346,-1.24454652117572,0.450850327462848
"350","isolation_cat_ordinal","IFN_lambda1","isolation_cat_ordinal.C",-0.179271690223997,0.195684330154937,-0.916126958566666,0.361740275095259,-0.562812977327673,0.204269596879678
"351","isolation_item_visit_d","IL_1beta","isolation_item_visit_dHigh",-0.186310364190837,0.204956196244255,-0.909025282498915,0.365418599625423,-0.588024508829576,0.215403780447903
"352","social_activities_nominal","IL_1beta","social_activities_nominalVery good",0.228668880100871,0.251658533946749,0.908647429970555,0.365657462550503,-0.264581846434757,0.721919606636498
"353","isolation_item_visit","sTREM_1","isolation_item_visit4",0.595388061311108,0.656953237480042,0.906286821258257,0.366962629280607,-0.692240284149775,1.88301640677199
"354","isolation_item_communicate","GM_CSF","isolation_item_communicate0",-0.828183538291666,0.91403096127515,-0.906078211110355,0.367094434573658,-2.61968422239096,0.963317145807629
"355","isolation_item_visit_d","VEGF","isolation_item_visit_dHigh",-0.206606732103896,0.228781694762287,-0.903073702284481,0.368553895988494,-0.655018853837978,0.241805389630186
"356","isolation_item_communicate","IL_18","isolation_item_communicate4",0.288960074663691,0.320842080592866,0.900630223223019,0.36997064344524,-0.339890403298326,0.917810552625708
"357","social_activities_d","beta_NGF","social_activities_dHigh",-0.330121529549503,0.368570711059912,-0.895680312198876,0.372472310164963,-1.05252012322693,0.392277064127924
"358","isolation_item_communicate_d","MCP_1","isolation_item_communicate_dHigh",0.180612622630747,0.201651920238782,0.895665275177537,0.372499961710847,-0.214625141037265,0.57585038629876
"359","isolation_cat_nominal","IL_8","isolation_cat_nominalSomewhat Isolated",0.269887762653333,0.302307969434221,0.892757684021485,0.374068017845423,-0.322635857437741,0.862411382744407
"360","isolation_cat_nominal","IL_10","isolation_cat_nominalVery Isolated",-0.266964876396191,0.299401795482183,-0.891660906596257,0.374652996342388,-0.85379239554127,0.319862642748889
"361","social_activities_nominal","MCP_1","social_activities_nominalFair",0.413727084807691,0.467383244512168,0.8851987949194,0.378111275109799,-0.502344074436159,1.32979824405154
"362","social_relationships_ordinal","MCP_1","social_relationships_ordinal.L",0.238332558855954,0.269392819394781,0.884702715504415,0.378377580156838,-0.289677367157818,0.766342484869725
"363","isolation_cat_ordinal","IL_6","isolation_cat_ordinal.L",-0.216184604357577,0.245124291589787,-0.881938721599082,0.379863489985166,-0.69662821587356,0.264259007158405
"364","isolation_cat_nominal","IL_8","isolation_cat_nominalVery Isolated",0.315263041358095,0.358736941836087,0.878813984822739,0.381547710135439,-0.387861364640636,1.01838744735683
"365","isolation_item_visit","IL_12p70","isolation_item_visit5",0.518271760542856,0.590446067788029,0.877763082552895,0.382176331692043,-0.63900253232168,1.67554605340739
"366","isolation_item_communicate","IFN_gamma","isolation_item_communicate5",0.268783860011029,0.30666053740564,0.876486626825058,0.382887381440925,-0.332270793304025,0.869838513326083
"367","race_f","VEGF","race_fOther",-0.474908407167567,0.542072978303559,-0.876096810163484,0.383035970791913,-1.53737144464254,0.587554630307408
"368","race_dichotomized","IP_10","race_dichotomized",-0.173246127945946,0.197869436794635,-0.875557795849771,0.383269000564101,-0.56107022406343,0.214577968171538
"369","isolation_item_communicate","MCP_1","isolation_item_communicate3",-0.282484383003205,0.322883343385881,-0.87488063038794,0.383756423506509,-0.915335736039532,0.350366970033121
"370","social_activities_ordinal","VEGF","social_activities_ordinal.L",-0.316643697700349,0.362451311896011,-0.873617193007143,0.384359036367191,-1.02704826901653,0.393760873615832
