"","exposure","outcome_PC2","term","estimate","std.error","statistic","conf.low","conf.high","p.value"
"172","isolation_cat_nominal","TGF_beta1","isolation_cat_nominalSomewhat Isolated",-0.527582431982223,0.320637195044385,-1.64541868546845,-1.16349068439449,0.10832582043004,0.102931908627328
"173","isolation_cat_nominal","TGF_beta1","isolation_cat_nominalVery Isolated",-0.507000025302857,0.380487510813544,-1.33250109634035,-1.26160726303346,0.247607212427747,0.185636031341556
"174","isolation_cat_nominal","TGF_beta1","isolation_cat_nominalMost Isolated",-0.765523737328751,0.411531491819997,-1.86018264104947,-1.58169938950048,0.0506519148429803,0.0657128222757632
"175","isolation_cat_nominal","VEGF","isolation_cat_nominalSomewhat Isolated",-0.338887253977778,0.29137819917211,-1.16304944893151,-0.916767188964482,0.238992681008926,0.247496884461219
"176","isolation_cat_nominal","VEGF","isolation_cat_nominalVery Isolated",-0.255545811619048,0.345767014625306,-0.739069375648723,-0.941293134170777,0.430201510932681,0.461545810623614
"177","isolation_cat_nominal","VEGF","isolation_cat_nominalMost Isolated",-0.507332733250001,0.373978149891572,-1.35658388971947,-1.24903018885867,0.234364722358668,0.177879440854152
"178","isolation_cat_nominal","IL_18","isolation_cat_nominalSomewhat Isolated",-0.478173888395556,0.263936982823535,-1.81169718347223,-1.00163064290916,0.045282866118049,0.0729470400310695
"179","isolation_cat_nominal","IL_18","isolation_cat_nominalVery Isolated",-0.326778759773333,0.313203605689796,-1.04334290486101,-0.94794424095167,0.294386721405003,0.299232114893699
"180","isolation_cat_nominal","IL_18","isolation_cat_nominalMost Isolated",-0.1259178631275,0.338757891993168,-0.371704589335559,-0.79776424407659,0.545928517821589,0.710876377047602
"181","isolation_cat_nominal","VILIP_1","isolation_cat_nominalSomewhat Isolated",0.0106332408666664,0.262588985484886,0.0404938571472504,-0.510150078857945,0.531416560591278,0.96777779295512
"182","isolation_cat_nominal","VILIP_1","isolation_cat_nominalVery Isolated",0.182214169485714,0.311603990424028,0.58476198985051,-0.435778852090593,0.800207191062021,0.55998653167623
"183","isolation_cat_nominal","VILIP_1","isolation_cat_nominalMost Isolated",-0.1143906658625,0.337027764096849,-0.339410214968607,-0.782805746188947,0.554024414463947,0.734991793639428
"184","isolation_cat_nominal","sRAGE","isolation_cat_nominalSomewhat Isolated",-0.468453980284445,0.296685685518422,-1.57895713595308,-1.05686006264067,0.119952102071775,0.11741218310423
"185","isolation_cat_nominal","sRAGE","isolation_cat_nominalVery Isolated",-0.405681801649524,0.352065199301933,-1.15229168476152,-1.10392008804757,0.292556484748521,0.251868657475927
"186","isolation_cat_nominal","sRAGE","isolation_cat_nominalMost Isolated",-0.57825029134,0.380790203538717,-1.51855348684465,-1.33345784869932,0.176957266019323,0.131938509463211
"187","isolation_cat_nominal","sTREM_1","isolation_cat_nominalSomewhat Isolated",-0.59425804388,0.286562577551925,-2.07374615679649,-1.1625873291726,-0.0259287585874048,0.040597453768872
"188","isolation_cat_nominal","sTREM_1","isolation_cat_nominalVery Isolated",-0.656743055251429,0.340052506416019,-1.93129896960081,-1.33115699856666,0.0176708880638065,0.0561946722901904
"189","isolation_cat_nominal","sTREM_1","isolation_cat_nominalMost Isolated",-0.583968149117501,0.367797394882407,-1.58774411467544,-1.31340753492886,0.145471236693862,0.115409384791799
