"race_dichotomized","exposure","outcome_PC1","term","estimate","std.error","statistic","conf.low","conf.high","p.value"
0,"social_activities_ordinal","IFN_gamma","social_activities_ordinal.L",-0.266227801808125,0.788776949169225,-0.337519753953925,-1.83939382214088,1.30693821852463,0.736735157067097
0,"social_activities_ordinal","IFN_gamma","social_activities_ordinal.Q",-0.180755409045648,0.613124541269483,-0.294810265906812,-1.40359374829119,1.04208293019989,0.769011400940589
0,"social_activities_ordinal","IFN_gamma","social_activities_ordinal.C",-0.076232252090693,0.360103222247618,-0.211695556665342,-0.794435482609731,0.641970978428345,0.832959712609044
1,"social_activities_ordinal","IFN_gamma","social_activities_ordinal.L",-0.995979606988522,0.432660106669246,-2.30199085063767,-1.88086888211676,-0.111090331860282,0.0287099338663451
1,"social_activities_ordinal","IFN_gamma","social_activities_ordinal.Q",0.100536444525694,0.364744360567169,0.275635363818545,-0.645449533507019,0.846522422558408,0.784782748553513
1,"social_activities_ordinal","IFN_gamma","social_activities_ordinal.C",-0.00214484268457368,0.280859625485869,-0.00763670705913405,-0.576567274006563,0.572277588637416,0.993959141692447
0,"social_activities_ordinal","IL_12p70","social_activities_ordinal.L",0.214164654123986,0.755443969986315,0.28349508717088,-1.29252083548048,1.72085014372845,0.777634124044698
0,"social_activities_ordinal","IL_12p70","social_activities_ordinal.Q",0.0231250064605,0.587214469236835,0.0393808526049333,-1.14803732355446,1.19428733647546,0.968698847267315
0,"social_activities_ordinal","IL_12p70","social_activities_ordinal.C",-0.203290212807013,0.344885595485679,-0.589442457058068,-0.891142843758957,0.48456241814493,0.55746220983953
1,"social_activities_ordinal","IL_12p70","social_activities_ordinal.L",-0.695621792060934,0.34123448930835,-2.03854479502027,-1.39352468451239,0.00228110039051732,0.0507050424675854
1,"social_activities_ordinal","IL_12p70","social_activities_ordinal.Q",0.00803574429930544,0.287670052513962,0.0279338924197382,-0.580315574256121,0.596387062854732,0.977906225527202
1,"social_activities_ordinal","IL_12p70","social_activities_ordinal.C",0.317357427789626,0.221511041560554,1.43269349263057,-0.135683520469708,0.770398376048959,0.162637992932402
0,"social_activities_ordinal","IFN_alpha2","social_activities_ordinal.L",-0.465594268606433,0.626771913015698,-0.742844819523322,-1.71565143254076,0.784462895327897,0.460061372682977
0,"social_activities_ordinal","IFN_alpha2","social_activities_ordinal.Q",-0.185065313454669,0.487196338652006,-0.37985776733609,-1.15674777198127,0.786617145071935,0.705201063728699
0,"social_activities_ordinal","IFN_alpha2","social_activities_ordinal.C",-0.195257874204524,0.286142471238513,-0.682379911515365,-0.765951038096534,0.375435289687485,0.497250705157855
1,"social_activities_ordinal","IFN_alpha2","social_activities_ordinal.L",-0.851469503617905,0.449243569323563,-1.89534043837285,-1.77027576813595,0.0673367609001453,0.0680546047523869
1,"social_activities_ordinal","IFN_alpha2","social_activities_ordinal.Q",0.0930707399201388,0.378724675342209,0.245747758146579,-0.681508192296832,0.867649672137109,0.80760845432368
1,"social_activities_ordinal","IFN_alpha2","social_activities_ordinal.C",0.120508642977041,0.29162471576934,0.413231926035917,-0.475930870092937,0.716948156047019,0.682476421994189
0,"social_activities_ordinal","CX3CL1","social_activities_ordinal.L",-0.448177895658367,0.842913982698504,-0.531700630025818,-2.12931682478312,1.23296103346639,0.596616753884297
0,"social_activities_ordinal","CX3CL1","social_activities_ordinal.Q",0.0141947127131438,0.655205821513904,0.0216645094519243,-1.29257209356272,1.320961518989,0.982777211619341
0,"social_activities_ordinal","CX3CL1","social_activities_ordinal.C",-0.174234721035706,0.384818599943878,-0.452771048647639,-0.941731218063606,0.593261775992194,0.652113841929606
1,"social_activities_ordinal","CX3CL1","social_activities_ordinal.L",0.367353597999606,0.508942156703932,0.721798328475484,-0.673549987022224,1.40825718302144,0.47619850775869
1,"social_activities_ordinal","CX3CL1","social_activities_ordinal.Q",-0.275114728760417,0.429052225179065,-0.641215014432328,-1.15262505771964,0.602395600198803,0.526418576574532
1,"social_activities_ordinal","CX3CL1","social_activities_ordinal.C",0.10275559073335,0.330377821579725,0.311024481734326,-0.572942923064733,0.778454104531433,0.758006734566541
0,"social_activities_ordinal","IFN_lambda1","social_activities_ordinal.L",-0.0660604626862682,0.78255836794513,-0.0844160198040335,-1.62682391384313,1.49470298847059,0.932966633373364
0,"social_activities_ordinal","IFN_lambda1","social_activities_ordinal.Q",0.150484367219787,0.608290773289338,0.247388870302998,-1.06271332577646,1.36368206021604,0.805331463849667
0,"social_activities_ordinal","IFN_lambda1","social_activities_ordinal.C",-0.0938862840713032,0.357264230643004,-0.262792286544687,-0.80642732437409,0.618654756231484,0.793482596826278
1,"social_activities_ordinal","IFN_lambda1","social_activities_ordinal.L",-1.10263885558819,0.352471875569186,-3.1283030846294,-1.8235247835204,-0.381752927655985,0.00398254330541139
1,"social_activities_ordinal","IFN_lambda1","social_activities_ordinal.Q",0.413566920627778,0.297143477964967,1.39180884419929,-0.194159728472579,1.02129356972813,0.174564091831267
1,"social_activities_ordinal","IFN_lambda1","social_activities_ordinal.C",-0.393658200767624,0.228805747145858,-1.72049087786539,-0.861618497120653,0.0743020955854054,0.0959985742026201
0,"social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.L",0.167338176960889,0.758556454541667,0.220600821414139,-1.34555496735058,1.68023132127236,0.826045417871245
0,"social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.Q",0.103178905286676,0.589633835912317,0.174988101093335,-1.07280869941285,1.2791665099862,0.861594148586892
0,"social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.C",-0.0735211346184628,0.346306549430592,-0.21230073395767,-0.764207768852258,0.617165499615332,0.832489411348228
1,"social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.L",-0.773372391059793,0.415102079472847,-1.86308965746914,-1.62235146850859,0.0756066863889995,0.0726065692303658
1,"social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.Q",-0.0540739201312498,0.349942461099541,-0.154522317644296,-0.769786614612902,0.661638774350402,0.878268325112773
1,"social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.C",0.199312752777791,0.269461900420311,0.739669513452179,-0.35179871338724,0.750424218942821,0.465446493471634
0,"social_activities_ordinal","sTREM_1","social_activities_ordinal.L",-0.68564318688156,0.919807757508525,-0.745420095976093,-2.52014191415159,1.14885554038848,0.458513506680251
0,"social_activities_ordinal","sTREM_1","social_activities_ordinal.Q",-0.0743965462168934,0.714976153870255,-0.104054583938465,-1.50037152152716,1.35157842909337,0.91742359113576
0,"social_activities_ordinal","sTREM_1","social_activities_ordinal.C",-0.188913895217299,0.41992319587437,-0.449877256301453,-1.0264243011627,0.648596510728105,0.654189033025685
1,"social_activities_ordinal","sTREM_1","social_activities_ordinal.L",0.219428089485818,0.355284557621408,0.617612234415323,-0.507210419153492,0.946066598125127,0.541650852131102
1,"social_activities_ordinal","sTREM_1","social_activities_ordinal.Q",-0.204773674359028,0.299514646234939,-0.683685011511603,-0.817349907091615,0.407802558373559,0.499600891478053
1,"social_activities_ordinal","sTREM_1","social_activities_ordinal.C",0.075348593709632,0.230631588760606,0.32670543577551,-0.396345968035719,0.547043155454983,0.746237031753832
0,"social_activities_ordinal","sRAGE","social_activities_ordinal.L",-0.484478984522195,0.920636221680957,-0.526243670532105,-2.3206300314835,1.35167206243911,0.600382351805235
0,"social_activities_ordinal","sRAGE","social_activities_ordinal.Q",-0.067807577844302,0.715620127703688,-0.094753592331012,-1.49506691846697,1.35945176277837,0.924781265714319
0,"social_activities_ordinal","sRAGE","social_activities_ordinal.C",-0.0596574568397335,0.420301417649642,-0.141939699307565,-0.897922202330221,0.778607288650754,0.887535366571835
1,"social_activities_ordinal","sRAGE","social_activities_ordinal.L",0.0789995188343907,0.446984450964379,0.176738852244071,-0.83518632985037,0.993185367519152,0.860942072621797
1,"social_activities_ordinal","sRAGE","social_activities_ordinal.Q",-0.215262737007639,0.376820176478865,-0.571261175606697,-0.985946531695889,0.555421057680611,0.572223699005864
1,"social_activities_ordinal","sRAGE","social_activities_ordinal.C",0.186907141894477,0.290158217872935,0.644155947967419,-0.406533046207649,0.780347329996603,0.524536868509585
0,"social_activities_ordinal","GM_CSF","social_activities_ordinal.L",-0.0465870803380331,0.668429280589328,-0.0696963488747219,-1.3797272441399,1.28655308346384,0.944634071394272
0,"social_activities_ordinal","GM_CSF","social_activities_ordinal.Q",0.111745064654795,0.519577044516924,0.215069287286719,-0.924518675354148,1.14800880466374,0.830338669760376
0,"social_activities_ordinal","GM_CSF","social_activities_ordinal.C",0.133051234713588,0.305160461444004,0.436004173292948,-0.475572114635554,0.741674584062729,0.664175400495879
1,"social_activities_ordinal","GM_CSF","social_activities_ordinal.L",-0.930500855099253,0.267376730227895,-3.48011158003972,-1.47734766937786,-0.383654040820644,0.00160618708327216
1,"social_activities_ordinal","GM_CSF","social_activities_ordinal.Q",0.185503202898611,0.225405931802415,0.822973918278327,-0.275503690336232,0.646510096133454,0.417239127175874
1,"social_activities_ordinal","GM_CSF","social_activities_ordinal.C",-0.042734713161991,0.173566564510766,-0.246215123762158,-0.397718195782548,0.312248769458566,0.807250130376904
0,"social_activities_nominal","IL_10","social_activities_nominalVery good",0.214529246344301,0.297995889381901,0.71990673022126,-0.379804814594223,0.808863307282825,0.473979352180977
0,"social_activities_nominal","IL_10","social_activities_nominalGood",0.0938853505418058,0.389417159351384,0.24109197113497,-0.682782684029109,0.87055338511272,0.810188620341957
0,"social_activities_nominal","IL_10","social_activities_nominalFair",-0.348865356304349,1.14641307621204,-0.304310342880129,-2.6353141409214,1.93758342831271,0.761794296891791
1,"social_activities_nominal","IL_10","social_activities_nominalVery good",-0.278069795937499,0.390497452531338,-0.712091190697804,-1.0767267610319,0.520587169156901,0.482098263407959
1,"social_activities_nominal","IL_10","social_activities_nominalGood",-0.878750766,0.413781208983383,-2.12370873041576,-1.72502835997032,-0.0324731720296784,0.0423479928571107
1,"social_activities_nominal","IL_10","social_activities_nominalFair",-1.1953314196,0.453274604063916,-2.63710212061968,-2.12238207585749,-0.268280763342514,0.0132980023112969
0,"social_activities_nominal","IFN_gamma","social_activities_nominalVery good",-0.0064894825240895,0.303967218771571,-0.0213492841442428,-0.612732984403983,0.599754019355804,0.983027769612971
0,"social_activities_nominal","IFN_gamma","social_activities_nominalGood",-0.0232738763411374,0.397220415071791,-0.0585918433646746,-0.815505013713472,0.768957261031197,0.953444151382052
0,"social_activities_nominal","IFN_gamma","social_activities_nominalFair",-0.391274176956522,1.16938523904585,-0.334598183636882,-2.72353949566698,1.94099114175394,0.738928726134371
1,"social_activities_nominal","IFN_gamma","social_activities_nominalVery good",-0.547870471229166,0.545861067704253,-1.00368116292551,-1.66428170738411,0.568540764925779,0.323834021746113
1,"social_activities_nominal","IFN_gamma","social_activities_nominalGood",-0.990408483888888,0.578408517309085,-1.71229927335189,-2.17338672875146,0.192569760973679,0.0975166319270302
1,"social_activities_nominal","IFN_gamma","social_activities_nominalFair",-1.33720606606667,0.633614784766606,-2.11044012579225,-2.63309380556486,-0.0413183265684702,0.0435637023107282
0,"social_activities_nominal","IL_12p70","social_activities_nominalVery good",-0.109175955459459,0.291121847229881,-0.375018077476164,-0.689800171622116,0.471448260703197,0.708780886507777
0,"social_activities_nominal","IL_12p70","social_activities_nominalGood",0.259343830538461,0.380434250313097,0.68170473695526,-0.499408356874828,1.01809601795175,0.497675019869109
0,"social_activities_nominal","IL_12p70","social_activities_nominalFair",0.196417888,1.11996810804199,0.175378108170769,-2.03728807067911,2.43012384667911,0.86128886477862
1,"social_activities_nominal","IL_12p70","social_activities_nominalVery good",-0.0352741543541662,0.430514900265038,-0.0819348048870095,-0.915775989756026,0.845227681047693,0.93526146101719
1,"social_activities_nominal","IL_12p70","social_activities_nominalGood",-0.772145346111111,0.456184732479738,-1.69261549353892,-1.70514788326705,0.160857191044828,0.101247091769535
1,"social_activities_nominal","IL_12p70","social_activities_nominalFair",-0.791348011866666,0.499725336737225,-1.58356591849732,-1.81340108348639,0.230705059753053,0.12413859812704
0,"social_activities_nominal","IFN_alpha2","social_activities_nominalVery good",-0.197798725398355,0.241536109040941,-0.818919896423551,-0.67952730510242,0.28392985430571,0.41561144221357
0,"social_activities_nominal","IFN_alpha2","social_activities_nominalGood",-0.14405288438796,0.315636251421468,-0.456388908876018,-0.773569538043277,0.485463769267356,0.649523275524462
0,"social_activities_nominal","IFN_alpha2","social_activities_nominalFair",-0.711982236695652,0.929207964432846,-0.76622485379817,-2.56522908551388,1.14126461212258,0.446118755245799
1,"social_activities_nominal","IFN_alpha2","social_activities_nominalVery good",-0.366073271062499,0.566783418739587,-0.645878582469072,-1.52527551973801,0.793128977613017,0.523436355344181
1,"social_activities_nominal","IFN_alpha2","social_activities_nominalGood",-0.908541319777777,0.600578382054823,-1.51277726092852,-2.1368620291804,0.319779389624848,0.141158904825506
1,"social_activities_nominal","IFN_alpha2","social_activities_nominalFair",-1.088473111,0.657900654802765,-1.65446424631743,-2.43403103178113,0.257084809781132,0.108818266299616
0,"social_activities_nominal","CX3CL1","social_activities_nominalVery good",-0.370466232964748,0.324829749721253,-1.14049354556551,-1.01831874081616,0.277386274886665,0.257967865441021
0,"social_activities_nominal","CX3CL1","social_activities_nominalGood",-0.337137072939799,0.424483299657738,-0.794229297622861,-1.18374231910428,0.509468173224682,0.429746344300123
0,"social_activities_nominal","CX3CL1","social_activities_nominalFair",-0.679213880478263,1.24964499810897,-0.543525466437335,-3.17155224124603,1.81312448028951,0.588494897707789
1,"social_activities_nominal","CX3CL1","social_activities_nominalVery good",0.531307646520833,0.642101512886861,0.827451167545295,-0.781937400893629,1.8445526939353,0.414738750609476
1,"social_activities_nominal","CX3CL1","social_activities_nominalGood",0.557732078333334,0.680387384271252,0.819727248368528,-0.833816368111365,1.94928052477803,0.419058108117952
1,"social_activities_nominal","CX3CL1","social_activities_nominalFair",0.538810267333334,0.745327036414601,0.722917915235282,-0.985554680624729,2.0631752152914,0.475520738582657
0,"social_activities_nominal","IFN_lambda1","social_activities_nominalVery good",-0.26400194959342,0.301570793722153,-0.875422803166588,-0.865465932419174,0.337462033232334,0.38433791461318
0,"social_activities_nominal","IFN_lambda1","social_activities_nominalGood",-0.167583418628763,0.394088797930095,-0.425242786673905,-0.953568742553841,0.618401905296315,0.671964142214369
0,"social_activities_nominal","IFN_lambda1","social_activities_nominalFair",-0.130616633782606,1.16016600780573,-0.112584434385943,-2.44449477556578,2.18326150800057,0.910682267674411
1,"social_activities_nominal","IFN_lambda1","social_activities_nominalVery good",-1.2587806065,0.444692430312278,-2.8306769369023,-2.1682787466067,-0.349282466393297,0.00835115071638175
1,"social_activities_nominal","IFN_lambda1","social_activities_nominalGood",-1.22374779555556,0.471207610312403,-2.59704590667419,-2.187475567765,-0.260020023346112,0.014615626075972
1,"social_activities_nominal","IFN_lambda1","social_activities_nominalFair",-1.6553945608,0.516182074872415,-3.20699737822001,-2.71110544106663,-0.599683680533375,0.00325963209517542
0,"social_activities_nominal","IFN_lambda2_3","social_activities_nominalVery good",-0.0941022994195066,0.29232129058932,-0.321913943489358,-0.677118729931696,0.488914131092683,0.748477263036186
0,"social_activities_nominal","IFN_lambda2_3","social_activities_nominalGood",0.079372561237458,0.382001667322789,0.20778066701575,-0.682505740829584,0.8412508633045,0.836003557915164
0,"social_activities_nominal","IFN_lambda2_3","social_activities_nominalFair",0.191628072391305,1.1245824587778,0.170399307667992,-2.05128091864203,2.43453706342464,0.865187668640782
1,"social_activities_nominal","IFN_lambda2_3","social_activities_nominalVery good",-0.1135179819375,0.523709167576485,-0.216757675758886,-1.18462349532157,0.95758753144657,0.829914861451866
1,"social_activities_nominal","IFN_lambda2_3","social_activities_nominalGood",-0.726786748,0.554935790517323,-1.30967719224322,-1.86175787624637,0.408184380246374,0.200586143781733
1,"social_activities_nominal","IFN_lambda2_3","social_activities_nominalFair",-0.9484525702,0.607901700866599,-1.56020713356769,-2.19175114831526,0.294846007915256,0.129558718719544
0,"social_activities_nominal","sTREM_1","social_activities_nominalVery good",-0.40120213325852,0.354461937749145,-1.13186238219589,-1.10815417661574,0.305749910098703,0.2615548434524
0,"social_activities_nominal","sTREM_1","social_activities_nominalGood",-0.454376501133779,0.463206258256671,-0.980937742171006,-1.37821225300555,0.469459250737995,0.330001682861096
0,"social_activities_nominal","sTREM_1","social_activities_nominalFair",-1.00437172682609,1.36364230156981,-0.736536059104259,-3.72407054025799,1.71532708660581,0.463865838191451
1,"social_activities_nominal","sTREM_1","social_activities_nominalVery good",0.370298730229167,0.448241021006156,0.826115221221757,-0.546457092752451,1.28705455321078,0.415483849263472
1,"social_activities_nominal","sTREM_1","social_activities_nominalGood",0.367339208555556,0.47496778886922,0.773398148598874,-0.604078992298001,1.33875740940911,0.445545646871207
1,"social_activities_nominal","sTREM_1","social_activities_nominalFair",0.328090590066667,0.520301144104046,0.630578259887619,-0.736044732690488,1.39222591282382,0.533254510374772
0,"social_activities_nominal","sRAGE","social_activities_nominalVery good",-0.202217262311399,0.354781199044257,-0.569977391293989,-0.909806052243944,0.505371527621147,0.570517897566411
0,"social_activities_nominal","sRAGE","social_activities_nominalGood",-0.338843973608695,0.463623464772141,-0.730860276399575,-1.26351181763819,0.585823870420804,0.467303831598677
0,"social_activities_nominal","sRAGE","social_activities_nominalFair",-0.676676391608695,1.36487052429531,-0.495780647001714,-3.39882481802585,2.04547203480846,0.621602198867356
1,"social_activities_nominal","sRAGE","social_activities_nominalVery good",0.417767225770833,0.563933225850051,0.740809738850033,-0.735605723921209,1.57114017546287,0.464765338101711
1,"social_activities_nominal","sRAGE","social_activities_nominalGood",0.202334639777777,0.59755824388997,0.338602373654197,-1.01980919352675,1.42447847308231,0.737348720420616
1,"social_activities_nominal","sRAGE","social_activities_nominalFair",0.189576391533333,0.654592259203421,0.2896098890079,-1.14921510050012,1.52836788356678,0.774175263341752
0,"social_activities_nominal","GM_CSF","social_activities_nominalVery good",-0.0135747982326677,0.257589410517408,-0.0526993644862987,-0.527320678167849,0.500171081702514,0.958121551146834
0,"social_activities_nominal","GM_CSF","social_activities_nominalGood",-0.212916137120402,0.336614497370242,-0.63252218423087,-0.884272583035816,0.458440308795013,0.529106485083093
0,"social_activities_nominal","GM_CSF","social_activities_nominalFair",-0.00300080604347835,0.990966248304373,-0.0030281617044102,-1.97942066817438,1.97341905608742,0.997592493589766
1,"social_activities_nominal","GM_CSF","social_activities_nominalVery good",-0.639858925374999,0.337333036237253,-1.89681666673457,-1.32978245035805,0.0500645996080558,0.0678522874854815
1,"social_activities_nominal","GM_CSF","social_activities_nominalGood",-0.998656924222221,0.357446817282589,-2.79386156467776,-1.72971775041457,-0.267596098029878,0.00913341521354416
1,"social_activities_nominal","GM_CSF","social_activities_nominalFair",-1.2675094438,0.391563369868203,-3.23704805234114,-2.06834645462782,-0.466672432972179,0.00301822983365727
0,"social_activities_d","IL_10","social_activities_dLow",-0.474318666876712,1.11834796907701,-0.424124404918601,-2.70370459808203,1.7550672643286,0.672739623903686
1,"social_activities_d","IL_10","social_activities_dLow",-0.753978789992856,0.325155484650658,-2.31882537919641,-1.41713777310741,-0.0908198068782973,0.0271674327714283
0,"social_activities_d","IFN_gamma","social_activities_dLow",-0.383840324273972,1.13648553878754,-0.337743254246308,-2.64938283988502,1.88170219133707,0.736539417098613
1,"social_activities_d","IFN_gamma","social_activities_dLow",-0.705791641257142,0.429825531072339,-1.64204215486297,-1.58242659148365,0.17084330896937,0.110688833025576
0,"social_activities_d","IL_12p70","social_activities_dLow",0.205569128479452,1.09686684598415,0.18741484368142,-1.98099496646927,2.39213322342818,0.851862530633885
1,"social_activities_d","IL_12p70","social_activities_dLow",-0.5230017767,0.358984406447097,-1.45689274327038,-1.25515530069549,0.209151747295489,0.155201480527045
0,"social_activities_d","IFN_alpha2","social_activities_dLow",-0.586074834821918,0.907398842365023,-0.645884485916233,-2.39494136750775,1.22279169786391,0.520407442723512
1,"social_activities_d","IFN_alpha2","social_activities_dLow",-0.587257246178571,0.445265758001928,-1.31889155100049,-1.49538274684339,0.320868254486252,0.196865748482306
0,"social_activities_d","CX3CL1","social_activities_dLow",-0.431405215164383,1.22641314813954,-0.351761733652988,-2.87621514365565,2.01340471332688,0.726044376221643
1,"social_activities_d","CX3CL1","social_activities_dLow",0.0559348727142856,0.48545290032447,0.115222038382919,-0.934152845089606,1.04602259051818,0.909012250310852
0,"social_activities_d","IFN_lambda1","social_activities_dLow",0.0330361960410966,1.13365430375438,0.0291413316490653,-2.22686235568269,2.29293474776488,0.976832497519523
1,"social_activities_d","IFN_lambda1","social_activities_dLow",-0.542743851371428,0.376621571836861,-1.44108540762643,-1.31086861133566,0.2253809085928,0.15958609723699
0,"social_activities_d","IFN_lambda2_3","social_activities_dLow",0.225188918726027,1.09502233125184,0.205647786624214,-1.95769820330566,2.40807604075771,0.837646392329986
1,"social_activities_d","IFN_lambda2_3","social_activities_dLow",-0.649975125807142,0.414169635930671,-1.56934518955403,-1.49467966737685,0.194729415762568,0.126719774436397
0,"social_activities_d","sTREM_1","social_activities_dLow",-0.720106337164383,1.33972356629554,-0.537503672608778,-3.39079645597285,1.95058378164409,0.592577188926313
1,"social_activities_d","sTREM_1","social_activities_dLow",-0.00158200138571427,0.33867922221492,-0.00467109076065598,-0.692322829108121,0.689158826336693,0.996302953024331
0,"social_activities_d","sRAGE","social_activities_dLow",-0.513840633219178,1.33210433251213,-0.385736027335156,-3.16934208707454,2.14166082063618,0.70082955958693
1,"social_activities_d","sRAGE","social_activities_dLow",-0.114183871692857,0.426086671412662,-0.267982735330087,-0.983193367369269,0.754825623983555,0.790487744988465
0,"social_activities_d","GM_CSF","social_activities_dLow",0.0417961435068493,0.966343464319512,0.0432518509723472,-1.88457434549591,1.96816663250961,0.965620498807203
1,"social_activities_d","GM_CSF","social_activities_dLow",-0.580878903657142,0.284735598023921,-2.04006421286439,-1.16160098449465,-0.000156822819632141,0.0499418880972469
0,"social_activities2_d","IL_10","social_activities2_dLow",-0.0700327351928569,0.329993040842587,-0.212224885149211,-0.727861839364517,0.587796368978803,0.832531251957508
1,"social_activities2_d","IL_10","social_activities2_dLow",-0.757651246458646,0.216286198949314,-3.50300319733392,-1.19876985748574,-0.316532635431552,0.00142155216430321
0,"social_activities2_d","IFN_gamma","social_activities2_dLow",-0.045557764542857,0.335253848634107,-0.135890355109923,-0.713874097378123,0.622758568292409,0.89228718416804
1,"social_activities2_d","IFN_gamma","social_activities2_dLow",-0.652900155887218,0.303221583966823,-2.15321134909266,-1.27132465362517,-0.0344756581492647,0.0391946248318815
0,"social_activities2_d","IL_12p70","social_activities2_dLow",0.322174292890476,0.321194610069472,1.0030501222321,-0.318115460091182,0.962464045872134,0.319195862764278
1,"social_activities2_d","IL_12p70","social_activities2_dLow",-0.749298889988722,0.233150053850064,-3.21380534816684,-1.22481155984397,-0.27378622013347,0.00305322353209763
0,"social_activities2_d","IFN_alpha2","social_activities2_dLow",-0.0626433860333332,0.268169891455903,-0.233595895845131,-0.597230294326345,0.471943522259679,0.815961601761071
1,"social_activities2_d","IFN_alpha2","social_activities2_dLow",-0.664530445522556,0.309771238534848,-2.1452296496784,-1.29631305182125,-0.0327478392238648,0.0398791473099699
0,"social_activities2_d","CX3CL1","social_activities2_dLow",-0.13311695362619,0.361512156285911,-0.368222620765514,-0.853778266087527,0.587544358835147,0.713787640406182
1,"social_activities2_d","CX3CL1","social_activities2_dLow",0.103557323199248,0.351768584095589,0.294390482497174,-0.613879434083531,0.820994080482027,0.770421895089464
0,"social_activities2_d","IFN_lambda1","social_activities2_dLow",-0.00214173174761826,0.334198784059216,-0.0064085563735587,-0.668354831792364,0.664071368297127,0.994904470291583
1,"social_activities2_d","IFN_lambda1","social_activities2_dLow",-0.317881580676692,0.276398632518648,-1.15008376770911,-0.881600308264054,0.24583714691067,0.258904529158603
0,"social_activities2_d","IFN_lambda2_3","social_activities2_dLow",0.145420563342857,0.322448026178937,0.450989156504119,-0.497367828986888,0.788208955672602,0.653352705177945
1,"social_activities2_d","IFN_lambda2_3","social_activities2_dLow",-0.710359023018797,0.284916211502848,-2.49322079383221,-1.29144946747518,-0.129268578562415,0.0182063461823409
0,"social_activities2_d","sTREM_1","social_activities2_dLow",-0.246253892221428,0.394671354026304,-0.623946708341584,-1.03301685727797,0.540509072835119,0.534634513445999
1,"social_activities2_d","sTREM_1","social_activities2_dLow",0.0414913351428571,0.245590784060737,0.168945000528179,-0.459394371260052,0.542377041545766,0.866937464272898
0,"social_activities2_d","sRAGE","social_activities2_dLow",-0.238274215516666,0.39210052692883,-0.607686547587617,-1.01991233041821,0.543363899384879,0.545307369538249
1,"social_activities2_d","sRAGE","social_activities2_dLow",-0.154025857048872,0.308234686180897,-0.499703193554528,-0.78267464416059,0.474622930062845,0.620812551747795
0,"social_activities2_d","GM_CSF","social_activities2_dLow",-0.18955105932381,0.284000817217503,-0.667431386926755,-0.755696341349099,0.37659422270148,0.506630237262536
1,"social_activities2_d","GM_CSF","social_activities2_dLow",-0.555847112477443,0.196042771973813,-2.83533591614228,-0.95567898198686,-0.156015242968026,0.00798978143193078
0,"isolation_cat_ordinal","IL_10","isolation_cat_ordinal.L",-0.205636841050535,0.313045911910188,-0.656890357697858,-0.829987225452467,0.418713543351397,0.513405359192044
0,"isolation_cat_ordinal","IL_10","isolation_cat_ordinal.Q",0.102469092327923,0.286541824307864,0.357606058296846,-0.4690205561463,0.673958740802145,0.721714136026933
0,"isolation_cat_ordinal","IL_10","isolation_cat_ordinal.C",-0.336476800940045,0.257322154490585,-1.30760913923701,-0.849689655536985,0.176736053656895,0.195284360736954
1,"isolation_cat_ordinal","IL_10","isolation_cat_ordinal.L",-0.32982484922766,0.272343736385739,-1.21106089534039,-0.886830331732948,0.227180633277628,0.235649262310501
1,"isolation_cat_ordinal","IL_10","isolation_cat_ordinal.Q",0.132028505029762,0.260496978468507,0.506833153328585,-0.400747637020034,0.664804647079558,0.616104180563283
1,"isolation_cat_ordinal","IL_10","isolation_cat_ordinal.C",0.0764778135689438,0.248085148354147,0.308272438218551,-0.430913285617846,0.583868912755734,0.760078540556324
0,"isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.L",-0.296206302662346,0.313129951093565,-0.94595327475984,-0.920724297930448,0.328311692605756,0.347426391196994
0,"isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.Q",0.190955524248197,0.286618748298889,0.666235287752588,-0.380687544288512,0.762598592784905,0.507450536476397
0,"isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.C",-0.413727542157074,0.25739123427379,-1.60738784801423,-0.927078172037314,0.099623087723165,0.112470996176458
1,"isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.L",-0.365840102754586,0.342939281122999,-1.06677806507495,-1.06722968595902,0.335549480449852,0.294872912402162
1,"isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.Q",0.0551778832023809,0.328021667456939,0.168214141554001,-0.615701754342348,0.726057520747109,0.867582502085608
1,"isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.C",0.327699170620872,0.312392506480713,1.04899817960615,-0.311215243613615,0.966613584855359,0.302842963991929
0,"isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.L",-0.0272345418082305,0.308517746041624,-0.0882754465753037,-0.642553784153643,0.588084700537182,0.929909815275591
0,"isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.Q",0.154593523006133,0.282397036404934,0.54743323433628,-0.408629606654066,0.717816652666333,0.585822372377773
0,"isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.C",-0.259245549224878,0.253600025074872,-1.02226152835884,-0.765034850780306,0.246543752330549,0.310177106030901
